     10627|A | |         0|99999|B    |     |     |     |     |     |(B)()()()()                               |1974|         0|       0.00|       0.00|         0|      1015|          1015.00| **********|A287000             |01                  |A                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0|  839|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|    |V| | |    0|   18|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10628|B | |         0|99999|C    |     |     |     |     |     |(C)()()()()()                             |    |         0|       0.00|       0.00|         0|       126|           126.00| **********|A287000             |01                  |B                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    0|V|    0|  108|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    0|    |V| |D|    0|    4|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10601|A |A|         0|99999|B    |W    |U    |     |     |     |(B)(W)(U)()()                             |1967|         0|       0.00|       0.00|         0|       564|           564.00| **********|A277000             |01                  |A                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    5|V|    0|  409|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    5|4   |V| | |    0|   12|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10586|A |A|         0|99999|A    |     |     |     |     |     |(A)()()()()()                             |1991|         0|       0.00|       0.00|         0|       500|           848.00| **********|A265001             |80                  |A                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    0|V|    0|  240|  195|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    0|    |V| | |    0|   30|   20|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10580|C | |         0|     |C    |E    |     |     |     |     |(C)(E)()()()                              |1964|         0|       0.00|       0.00|         0|       296|             0.00| **********|A261000             |130                 |C                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0|  232|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|5   |V| | |    0|    4|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10581|D |A|         0|     |N    |B1   |     |     |     |     |(N)(B1)()()()                             |1980|         0|       0.00|       0.00|         0|         0|             0.00| **********|A261000             |130                 |D                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    2| |    0|    0|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    2|5   | | | |    0|    0|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10582|E |A|         0|     |A2   |     |     |     |     |     |(A2)()()()()                              |1980|         0|       0.00|       0.00|         0|         0|             0.00| **********|A261000             |130                 |E                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1| |    0|    0|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|4   | | | |    0|    0|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10575|B |A|         0|99999|A    |     |     |     |     |     |(A)()()()()                               |1960|         0|       0.00|       0.00|         0|       105|           105.00| **********|A26000              |01                  |B                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    2|V|    0|   33|   33|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    2|4   |V| | |    0|    6|    7|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10576|C | |         0|99999|V    |     |     |     |     |     |(V)()()()()                               |    |         0|       0.00|       0.00|         0|        50|            50.00| **********|A26000              |01                  |C                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0|   35|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|4   |V| | |    0|    0|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
     10578|A |A|         0|     |C    |     |     |     |     |     |(C)()()()()                               |1870|         0|       0.00|       0.00|         0|       218|             0.00| **********|A261000             |130                 |A                   |                    |                    |                    |                    |    3| |     |   | **********| **********|    1|V|    0|  164|    0|    0|    0|    0|    0|    0|             0.00|             0.00|         0|    1|5   |V| | |    0|    3|    0|    0|    0|    0|    0|    0|         0|         0|    0|    0|    0|    0|    0|    0|    0|    0|         0|    | **********| | | |             0.00|             0.00|             0.00|             0.00|             0.00|             0.00| **********|             0.00| **********| **********| **********| **********|             0.00|             0.00|             0.00|             0.00| **********
